Season,Week,TRUFFLE,Player,Pos,NFL,Pct,20+,40+,Avg,20+,Tar,TarPct,Avg,20+,40+,1Std Pct,Total,Avg,Total
2022,1,W (9/29),Teddy Bridgewater,QB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jalen Williams,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kehinde Oginni,TE,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Shermari Jones,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Myles Gaskin,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Gerrit Prince,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Abram Smith,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Gunner Olszewski,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Brandon Johnson,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Amba Etta-Tawo,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Justin Tukes,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Taiwan Jones,RB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Jaylen Samuels,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brenden Knox,RB,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jontre Kirklin,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Darrynton Evans,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Shane Zylstra,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Pierre Strong,RB,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Damiere Byrd,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tavonn Salter,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mason Stokke,RB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Thaddeus Moss,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Dalton Keene,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CRB,JK Dobbins,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Andrew Vollert,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Denzel Mims,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Garrett Walston,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kelly Bryant,QB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Montrell Washington,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Josh Johnson,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nick Fitzgerald,QB,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Steven Sims,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dax Milne,WR,WAS,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,1,W (9/29),Darius Bradwell,RB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Elijah McGuire,RB,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jelani Woods,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Chris Streveler,QB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kyle Allen,QB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Patrick Taylor,RB,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Terry Wright,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devonte Robinson,WR,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brittain Brown,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bryce Perkins,QB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyrie Cleveland,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Anthony McFarland,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Salvon Ahmed,RB,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),KJ Hill,WR,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Scottie Phillips,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Armanti Foreman,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Darius Jackson,RB,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),DaVaris Daniels,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Alex Armah,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Trishton Jackson,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Trenton Cannon,RB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Nick Easley,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brandon Bridge,QB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Reece Horn,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Max Borghi,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Lujuan Winningham,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jacob Eason,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kendric Pryor,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mark Vital,TE,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Willie Johnson,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tim Jones,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Mataeo Durant,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Adam Shaheen,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Gary Jennings,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Taylor Heinicke,QB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Shaq Roland,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nick Ralston,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Eric Tomlinson,TE,DEN,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,1,W (9/29),Ethan Wolf,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Will Fuller,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Curtis Hodges,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brandon Allen,QB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),James O'Shaughnessy,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Logan Woodside,QB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Matt LaCosse,TE,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Stephon Robinson,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Benny LeMay,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),CJ Verdell,RB,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tanner Hudson,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Colin Kaepernick,QB,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jeremy Sprinkle,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Myron Mitchell,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Reggie Gilliam,TE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Austin Trammell,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jonathon Rumph,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nathan Peterman,QB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Mason Rudolph,QB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyreik McAllister,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),JJ Howland,TE,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Josh Love,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tim Brown,TE,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Rysen John,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),James Proche,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Ryan Griffin,TE,CHI,0,0,0,0,0,2,11.8,0,0,0,0,0,0,0
2022,1,W (9/29),Jeremy Ruckert,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Quintin Morris,TE,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Chase Harrell,TE,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dareke Young,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),BJ Baylor,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Thomas Sperbeck,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Zaire Mitchell-Paden,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kyle Sloter,QB,JAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Andre Baccellia,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Kaden Smith,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Adam Trautman,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Isi Sofele,RB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bug Howard,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Feleipe Franks,QB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Corey Coleman,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),David Wells,TE,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyler Davis,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Sean Mannion,QB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Braylon Sanders,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Daje Johnson,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Artavis Pierce,RB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ryan Izzo,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Malcolm Brown,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Brycen Hopkins,TE,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Aaron Shampklin,RB,DAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Caleb Huntley,RB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Phillip Sims,QB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Calvin Jackson,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),CJ Marable,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),N'Keal Harry,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jesper Horsted,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,AFL,Daniel Bellinger,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Caleb Wilson,TE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Trinity Benson,WR,DET,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Travis Jonsen,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),CJ Conrad,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Scooter Harrington,TE,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Gehrig Dieter,WR,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bryan Edwards,WR,ATL,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2022,1,W (9/29),KeeSean Johnson,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dazz Newsome,WR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,MAM,Matt Corral,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Derrick Johnson,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Josh Woodrum,QB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bruno Labelle,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Erik Ezukanma,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Darwin Thompson,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dede Westbrook,WR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dalyn Williams,QB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Cary Angeline,TE,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jake Luton,QB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Christopher Ezeala,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Devin Ross,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jerome Washington,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Diontae Spencer,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bryce Love,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Zonovan Knight,RB,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),TJ Pledger,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ben Johnson,TE,LAC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Felix Harper,QB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyler Goodson,RB,GB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Keke Coutee,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Isaiah McKoy,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Irvin Charles,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,GF,Isaiah Likely,TE,BAL,0,0,0,0,0,4,13.3,0,0,0,0,0,0,0
2022,1,W (9/29),Dillon Stoner,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),PJ Walker,QB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nick Eubanks,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyler Snead,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dylan Cantrell,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kai Locksley,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Wayne Gallman,RB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Freddie Swain,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),TY Hilton,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kalen Ballage,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Christian Wade,RB,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kalil Pimpleton,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Seth Green,TE,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kenny Yeboah,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Marquez Stevenson,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),JJ Koski,WR,LAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Josh Hokit,RB,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Isaac Zico,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Colin Thompson,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),DeShone Kizer,QB,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Aleva Hifo,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),John Hightower,WR,PHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Nick Vannett,TE,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bailey Gaither,WR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Matthew Slater,WR,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),JaQuan Hardy,RB,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tre Turner,WR,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Latavius Murray,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Montel Harris,RB,FA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bobo Beathard,WR,ARI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Lamar Miller,RB,NO,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Anthony Norris,TE,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Rodney Adams,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dax Raymond,TE,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Danny Gray,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Kendall Hinton,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jared Scott,TE,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,W (9/29),Michael Dyer,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tyler Simmons,WR,PIT,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Bailey Zappe,QB,NE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Carson Williams,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Marcus Kemp,WR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tommylee Lewis,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Daylen Baldwin,WR,CLE,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Drew Belcher,TE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Anthony Gordon,QB,KC,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Aaron Fuller,WR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Jalen Camp,WR,HOU,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Geronimo Allison,WR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Reggie Roberson,WR,TEN,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Ethan Fernea,WR,IND,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),John Brown,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Tarik Cohen,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Corey Clement,RB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Xavier Turner,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,W (9/29),Shawn Poindexter,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,CC,James Cook,RB,BUF,0,0,0,2,0,0,0,0,0,0,0,2,-1.8,-1.8
2022,1,ELP,Michael Pittman,WR,IND,0,0,0,0,0,13,26,13.4,2,0,77.8,121,25.1,25.1
2022,1,ELP,Clyde Edwards-Helaire,RB,KC,0,0,0,6,0,3,7.7,10.7,1,0,100,74,23.4,23.4
2022,1,ELP,AJ Dillon,RB,GB,0,0,0,4.5,0,6,15.4,9.2,0,0,40,91,21.1,21.1
2022,1,ELP,Leonard Fournette,RB,TB,0,0,0,6,0,2,7.4,5,0,0,0,137,19.7,19.7
2022,1,ELP,Devin Duvernay,WR,BAL,0,0,0,0,0,4,13.3,13.5,1,0,50,54,19.4,19.4
2022,1,ELP,Baker Mayfield,QB,CAR,59.3,4,2,1.2,0,0,0,0,0,0,0,241,19,19
2022,1,ELP,Jamaal Williams,RB,DET,0,0,0,2.5,0,2,5.4,2,0,0,0,30,18,18
2022,1,ELP,Tyreek Hill,WR,MIA,0,0,0,6,0,12,36.4,11.8,2,0,62.5,100,15,15
2022,1,ELP,Deebo Samuel,WR,SF,0,0,0,6.5,1,7,25,7,0,0,0,66,13.6,13.6
2022,1,ELP,Mecole Hardman,WR,KC,0,0,0,0,0,6,15.4,5.3,0,0,66.7,16,9.6,9.6
2022,1,ELP,Mac Jones,QB,NE,70,2,1,0,0,0,0,0,0,0,0,213,8.52,8.52
2022,1,ELP,Mark Andrews,TE,BAL,0,0,0,0,0,7,23.3,10.4,0,0,60,52,8.2,8.2
2022,1,ELP,Skyy Moore,WR,KC,0,0,0,0,0,1,2.6,30,1,0,100,30,4,4
2022,1,ELP,Aaron Rodgers,QB,GB,64.7,3,0,-1,0,0,0,0,0,0,0,194,3.8,3.8
2022,1,ELP,Hunter Henry,TE,NE,0,0,0,0,0,3,10,10,0,0,50,20,3,3
2022,1,ELP,Kenneth Walker,RB,SEA,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,ELP,Cole Beasley,WR,TB,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,ELP,Brian Robinson,RB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,1,ELP,Sam Howell,QB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,-,0
2022,2,WLW,Lamar Jackson,QB,BAL,72.4,4,1,13.2,1,0,0,0,0,0,0,437,45.62,45.62
2022,2,MAM,Tua Tagovailoa,QB,MIA,72,5,3,1,0,0,0,0,0,0,0,470,39.86,39.86
2022,2,MWM,Aaron Jones,RB,GB,0,0,0,8.8,1,3,12,12.7,0,0,100,170,39,39
2022,2,MCM,Stefon Diggs,WR,BUF,0,0,0,0,0,15,37.5,12.3,1,1,50,148,38.8,38.8
2022,2,FRR,Jaylen Waddle,WR,MIA,0,0,0,0,0,19,38,15.6,2,1,81.8,171,38.1,38.1
2022,2,CRB,Amon-Ra St Brown,WR,DET,0,0,0,34,1,12,35.3,12.9,1,1,55.6,184,36.4,36.4
2022,2,CRB,Jalen Hurts,QB,PHI,83.9,3,1,5.2,1,0,0,0,0,0,0,390,36.02,36.02
2022,2,GF,Nick Chubb,RB,CLE,0,0,0,5.1,1,3,11.1,8.7,0,0,33.3,113,35.3,35.3
2022,2,CC,Josh Allen,QB,BUF,68.4,3,1,10,0,0,0,0,0,0,0,327,30.68,30.68
2022,2,NN,Kyler Murray,QB,ARI,63.3,3,0,5.6,0,0,0,0,0,0,0,305,29.88,29.88
2022,2,CRB,Carson Wentz,QB,WAS,65.2,4,1,11.5,0,0,0,0,0,0,0,360,29.78,29.78
2022,2,MWM,Cooper Kupp,WR,LAR,0,0,0,0,0,14,38.9,9.8,1,0,72.7,108,28.8,28.8
2022,2,MAM,Garrett Wilson,WR,NYJ,0,0,0,-2,0,14,31.1,12.8,1,0,75,100,28.2,28.2
