League,Season,TRUFFLE,Pos,Player,NFL,Salary,Contract,Ring,BenchCup
KERFUFFLE,2024,NBB,WR,Chris Godwin,TB,3,2,0,0
KERFUFFLE,2024,PCP,QB,Joe Burrow,CIN,93,2,0,0
KERFUFFLE,2024,PCP,RB,Rico Dowdle,DAL,5,2,0,0
KERFUFFLE,2024,PCP,RB,Tyjae Spears,TEN,7,2,0,0
KERFUFFLE,2024,PCP,WR,CeeDee Lamb,DAL,126,4,0,0
KERFUFFLE,2024,PCP,WR,Garrett Wilson,NYJ,34,4,0,0
KERFUFFLE,2024,PCP,TE,Pat Freiermuth,PIT,3,2,0,0
KERFUFFLE,2024,PCP,WR,AJ Brown,PHI,79,3,0,0
KERFUFFLE,2024,PCP,RB,Kyren Williams,LAR,96,2,0,0
KERFUFFLE,2024,PCP,QB,Geno Smith,SEA,3,1,0,0
KERFUFFLE,2024,PCP,DST,Ravens,BAL,7,4,0,0
KERFUFFLE,2024,PCP,RB,Braelon Allen,NYJ,3,3,0,0
KERFUFFLE,2024,PCP,RB,Ezekiel Elliott,DAL,3,2,0,0
KERFUFFLE,2024,PCP,RB,Dameon Pierce,HOU,3,2,0,0
KERFUFFLE,2024,PCP,TE,TJ Hockenson,MIN,7,4,0,0
KERFUFFLE,2024,PCP,RB,Trey Benson,ARI,5,3,0,0
KERFUFFLE,2024,PCP,WR,Keon Coleman,BUF,10,3,0,0
KERFUFFLE,2024,PCP,WR,Rashee Rice,KC,6,4,0,0
KERFUFFLE,2024,PCP,QB,Daniel Jones,MIN,1,4,0,0
KERFUFFLE,2024,PCP,TE,Luke Musgrave,GB,3,4,0,0
KERFUFFLE,2024,PP,QB,CJ Stroud,HOU,133,2,0,0
KERFUFFLE,2024,PP,RB,Audric Estime,DEN,3,2,0,0
KERFUFFLE,2024,PP,RB,Devin Singletary,NYG,3,2,0,0
KERFUFFLE,2024,PP,WR,Amari Cooper,BUF,11,3,0,0
KERFUFFLE,2024,PP,WR,Malachi Corley,NYJ,3,3,0,0
KERFUFFLE,2024,PP,"QB,TE",Taysom Hill,NO,1,2,0,0
KERFUFFLE,2024,PP,TE,Tucker Kraft,GB,5,2,0,0
KERFUFFLE,2024,PP,TE,Isaiah Likely,BAL,7,3,0,0
KERFUFFLE,2024,PP,RB,MarShawn Lloyd,GB,5,3,0,0
KERFUFFLE,2024,PP,DST,Commanders,WAS,3,2,0,0
KERFUFFLE,2024,PP,QB,Justin Herbert,LAC,72,3,0,0
KERFUFFLE,2024,PP,QB,Drew Lock,NYG,10,2,0,0
KERFUFFLE,2024,PP,QB,Kenny Pickett,PHI,10,2,0,0
KERFUFFLE,2024,PP,RB,Josh Jacobs,GB,50,3,0,0
KERFUFFLE,2024,PP,WR,Jauan Jennings,SF,7,2,0,0
KERFUFFLE,2024,PP,WR,Courtland Sutton,DEN,3,4,0,0
KERFUFFLE,2024,PP,WR,Romeo Doubs,GB,4,3,0,0
KERFUFFLE,2024,PP,WR,Calvin Ridley,TEN,4,4,0,0
KERFUFFLE,2024,PP,QB,Brock Purdy,SF,68,2,0,0
KERFUFFLE,2024,PP,QB,JJ McCarthy,MIN,35,3,0,0
KERFUFFLE,2024,PP,WR,Stefon Diggs,HOU,39,2,0,0
KERFUFFLE,2024,PP,DC,Mark Andrews Dead Cap,BAL,8,1,0,0
KERFUFFLE,2024,RR,QB,Kirk Cousins,ATL,1,2,0,0
KERFUFFLE,2024,RR,RB,Jaleel McLaughlin,DEN,1,2,0,0
KERFUFFLE,2024,RR,RB,Kimani Vidal,LAC,1,2,0,0
KERFUFFLE,2024,RR,WR,Diontae Johnson,HOU,4,3,0,0
KERFUFFLE,2024,RR,WR,Cedric Tillman,CLE,2,2,0,0
KERFUFFLE,2024,RR,TE,Jonnu Smith,MIA,1,2,0,0
KERFUFFLE,2024,RR,WR,Marquise Brown,KC,1,2,0,0
KERFUFFLE,2024,RR,WR,Jalen McMillan,TB,3,3,0,0
KERFUFFLE,2024,RR,TE,Cade Otton,TB,1,2,0,0
KERFUFFLE,2024,RR,DST,Steelers,PIT,3,1,0,0
KERFUFFLE,2024,RR,QB,Michael Penix,ATL,5,3,0,0
KERFUFFLE,2024,RR,QB,Tua Tagovailoa,MIA,50,2,0,0
KERFUFFLE,2024,RR,RB,Roschon Johnson,CHI,1,3,0,0
KERFUFFLE,2024,RR,RB,Joe Mixon,HOU,50,2,0,0
KERFUFFLE,2024,RR,WR,Davante Adams,NYJ,16,3,0,0
KERFUFFLE,2024,RR,WR,Justin Jefferson,MIN,111,2,0,0
KERFUFFLE,2024,RR,WR,George Pickens,PIT,23,3,0,0
KERFUFFLE,2024,RR,WR,Jordan Addison,MIN,5,4,0,0
KERFUFFLE,2024,RR,QB,Baker Mayfield,TB,9,3,0,0
KERFUFFLE,2024,RR,RB,Christian McCaffrey,SF,102,3,0,0
KERFUFFLE,2024,SBS,QB,Lamar Jackson,BAL,201,4,0,0
KERFUFFLE,2024,SBS,RB,David Montgomery,DET,42,2,0,0
KERFUFFLE,2024,SBS,RB,Jonathan Taylor,IND,101,2,0,0
KERFUFFLE,2024,SBS,WR,Deebo Samuel,SF,51,3,0,0
KERFUFFLE,2024,SBS,WR,Nick Westbrook-Ikhine,TEN,6,2,0,0
KERFUFFLE,2024,SBS,TE,Zach Ertz,WAS,1,2,0,0
KERFUFFLE,2024,SBS,RB,Chuba Hubbard,CAR,2,2,0,0
KERFUFFLE,2024,SBS,WR,Alec Pierce,IND,3,2,0,0
KERFUFFLE,2024,SBS,QB,Jayden Daniels,WAS,40,3,0,0
KERFUFFLE,2024,SBS,DST,Packers,GB,1,2,0,0
KERFUFFLE,2024,SBS,QB,Russell Wilson,PIT,1,2,0,0
KERFUFFLE,2024,SBS,RB,Jerome Ford,CLE,6,3,0,0
KERFUFFLE,2024,SBS,WR,Troy Franklin,DEN,3,3,0,0
KERFUFFLE,2024,SBS,WR,Christian Watson,GB,17,4,0,0
KERFUFFLE,2024,SBS,WR,Rashod Bateman,BAL,1,3,0,0
KERFUFFLE,2024,SBS,RB,Patrick Taylor,SF,6,2,0,0
KERFUFFLE,2024,SBS,RB,Jaylen Wright,MIA,5,3,0,0
KERFUFFLE,2024,SBS,DST,Lions,DET,1,2,0,0
KERFUFFLE,2024,SBS,WR,Christian Kirk,JAC,5,4,0,0
TRUFFLE,2025,AFL,QB,Kirk Cousins,ATL,22,2,0,0
TRUFFLE,2025,AFL,RB,Aaron Jones,MIN,35,1,0,0
TRUFFLE,2025,AFL,RB,Jahmyr Gibbs,DET,45,1,0,0
TRUFFLE,2025,AFL,WR,Zay Flowers,BAL,15,1,0,0
TRUFFLE,2025,AFL,WR,Emeka Egbuka,TB,5,3,0,0
TRUFFLE,2025,AFL,TE,Dallas Goedert,PHI,1,1,0,0
TRUFFLE,2025,AFL,WR,AJ Brown,PHI,89,1,0,0
TRUFFLE,2025,AFL,WR,Tee Higgins,CIN,76,1,0,0
TRUFFLE,2025,AFL,QB,Chris Oladokun,KC,8,2,0,0
TRUFFLE,2025,AFL,DST,Jaguars,JAC,4,2,0,0
TRUFFLE,2025,AFL,RB,Dylan Sampson,CLE,3,3,0,0
TRUFFLE,2025,AFL,WR,Jayden Higgins,HOU,5,3,0,0
TRUFFLE,2025,AFL,QB,Tyrod Taylor,NYJ,2,2,0,0
TRUFFLE,2025,AFL,WR,Keenan Allen,LAC,1,1,0,0
TRUFFLE,2025,AFL,QB,Jayden Daniels,WAS,45,2,0,0
TRUFFLE,2025,AFL,WR,Quentin Johnston,LAC,5,2,0,0
TRUFFLE,2025,AFL,TE,Brock Bowers,LV,10,2,0,0
TRUFFLE,2025,AFL,WR,Adonai Mitchell,NYJ,5,2,0,0
TRUFFLE,2025,AFL,DST,Bears,CHI,1,2,0,0
TRUFFLE,2025,AFL,QB,Kyler Murray,ARI,92,1,0,0
TRUFFLE,2025,CC,QB,Brock Purdy,SF,96,2,0,0
TRUFFLE,2025,CC,RB,James Cook,BUF,60,2,0,0
TRUFFLE,2025,CC,RB,TreVeyon Henderson,NE,35,3,0,0
TRUFFLE,2025,CC,WR,DK Metcalf,PIT,53,2,0,0
TRUFFLE,2025,CC,WR,Amon-Ra St Brown,DET,40,1,0,0
TRUFFLE,2025,CC,TE,Trey McBride,ARI,34,1,0,0
TRUFFLE,2025,CC,RB,David Montgomery,DET,71,1,0,0
TRUFFLE,2025,CC,WR,Brian Thomas,JAC,10,2,0,0
TRUFFLE,2025,CC,QB,Drake Maye,NE,30,2,0,0
TRUFFLE,2025,CC,DST,Falcons,ATL,1,2,0,0
TRUFFLE,2025,CC,QB,Aaron Rodgers,PIT,22,1,0,0
TRUFFLE,2025,CC,RB,Rachaad White,TB,2,2,0,0
TRUFFLE,2025,CC,WR,Tre Harris,LAC,5,3,0,0
TRUFFLE,2025,CC,WR,Kayshon Boutte,NE,15,2,0,0
TRUFFLE,2025,CC,TE,Zach Ertz,WAS,3,1,0,0
TRUFFLE,2025,CC,WR,Ricky Pearsall,SF,5,2,0,0
TRUFFLE,2025,CC,RB,Najee Harris,LAC,10,1,0,0
TRUFFLE,2025,CC,WR,Calvin Austin,PIT,2,2,0,0
TRUFFLE,2025,CC,TE,Mason Taylor,NYJ,3,3,0,0
TRUFFLE,2025,CRB,QB,Josh Allen,BUF,151,2,0,0
TRUFFLE,2025,CRB,RB,Jonathan Taylor,IND,108,1,0,0
TRUFFLE,2025,CRB,RB,De'Von Achane,MIA,10,1,0,0
TRUFFLE,2025,CRB,WR,George Pickens,DAL,25,3,0,0
TRUFFLE,2025,CRB,WR,Tetairoa McMillan,CAR,30,3,0,0
TRUFFLE,2025,CRB,TE,Hunter Henry,NE,2,2,0,0
TRUFFLE,2025,CRB,WR,Courtland Sutton,DEN,15,1,0,0
TRUFFLE,2025,CRB,WR,DeVonta Smith,PHI,50,1,0,0
TRUFFLE,2025,CRB,QB,Bo Nix,DEN,15,2,0,0
TRUFFLE,2025,CRB,DST,Eagles,PHI,2,1,0,0
TRUFFLE,2025,CRB,RB,Sean Tucker,TB,2,2,0,0
TRUFFLE,2025,CRB,TE,TJ Hockenson,MIN,13,2,0,0
TRUFFLE,2025,CRB,RB,Kenneth Gainwell,PIT,16,2,0,0
TRUFFLE,2025,CRB,RB,Jacory Croskey-Merritt,WAS,41,2,0,0
TRUFFLE,2025,CRB,WR,Jaylin Lane,WAS,3,2,0,0
TRUFFLE,2025,CRB,RB,Emanuel Wilson,GB,1,2,0,0
TRUFFLE,2025,CRB,RB,Emari Demercado,ARI,15,2,0,0
TRUFFLE,2025,CRB,WR,Luke McCaffrey,WAS,1,2,0,0
TRUFFLE,2025,ELP,QB,Jaxson Dart,NYG,5,3,0,0
TRUFFLE,2025,ELP,RB,Kenneth Walker,SEA,70,2,0,0
TRUFFLE,2025,ELP,RB,Jaydon Blue,DAL,5,3,0,0
TRUFFLE,2025,ELP,WR,Chris Olave,NO,35,3,0,0
TRUFFLE,2025,ELP,WR,Jameson Williams,DET,60,2,0,0
TRUFFLE,2025,ELP,TE,Tyler Warren,IND,15,3,0,0
TRUFFLE,2025,ELP,WR,Matthew Golden,GB,5,3,0,0
TRUFFLE,2025,ELP,WR,Isaac TeSlaa,DET,3,3,0,0
TRUFFLE,2025,ELP,WR,Luther Burden,CHI,5,3,0,0
TRUFFLE,2025,ELP,DST,Chargers,LAC,1,2,0,0
TRUFFLE,2025,ELP,QB,Malik Willis,GB,3,2,0,0
TRUFFLE,2025,ELP,QB,Jalen Milroe,SEA,3,3,0,0
TRUFFLE,2025,ELP,QB,Quinn Ewers,MIA,1,2,0,0
TRUFFLE,2025,ELP,RB,Tyrone Tracy,NYG,1,1,0,0
TRUFFLE,2025,ELP,RB,Audric Estime,NO,2,2,0,0
TRUFFLE,2025,ELP,WR,Mike Evans,TB,76,1,0,0
TRUFFLE,2025,ELP,RB,Isiah Pacheco,KC,75,2,0,0
TRUFFLE,2025,ELP,WR,Jayden Reed,GB,5,1,0,0
TRUFFLE,2025,ELP,WR,Keon Coleman,BUF,5,2,0,0
TRUFFLE,2025,ELP,WR,Tank Dell,HOU,1,2,0,0
TRUFFLE,2025,ELP,QB,Patrick Mahomes,KC,111,2,0,0
TRUFFLE,2025,FRR,QB,Matthew Stafford,LAR,23,1,1,0
TRUFFLE,2025,FRR,RB,Christian McCaffrey,SF,82,2,1,0
TRUFFLE,2025,FRR,RB,Travis Etienne,JAC,17,1,1,0
TRUFFLE,2025,FRR,WR,Ja'Marr Chase,CIN,60,1,1,0
TRUFFLE,2025,FRR,WR,Drake London,ATL,60,2,1,0
TRUFFLE,2025,FRR,TE,Travis Kelce,KC,5,2,1,0
TRUFFLE,2025,FRR,RB,D'Andre Swift,CHI,40,2,1,0
TRUFFLE,2025,FRR,RB,Woody Marks,HOU,8,2,1,0
TRUFFLE,2025,FRR,QB,Baker Mayfield,TB,50,1,1,0
TRUFFLE,2025,FRR,DST,Texans,HOU,1,2,1,0
TRUFFLE,2025,FRR,QB,Mac Jones,SF,1,2,1,0
TRUFFLE,2025,FRR,QB,Tua Tagovailoa,MIA,1,2,1,0
TRUFFLE,2025,FRR,RB,Javonte Williams,DAL,25,1,1,0
TRUFFLE,2025,FRR,RB,Jordan Mason,MIN,1,2,1,0
TRUFFLE,2025,FRR,RB,Blake Corum,LAR,5,2,1,0
TRUFFLE,2025,FRR,WR,Terry McLaurin,WAS,67,2,1,0
TRUFFLE,2025,FRR,WR,Jauan Jennings,SF,1,1,1,0
TRUFFLE,2025,FRR,WR,Jalen Coker,CAR,1,2,1,0
TRUFFLE,2025,FRR,TE,Oronde Gadsden,LAC,1,2,1,0
TRUFFLE,2025,FRR,QB,Justin Fields,NYJ,1,2,1,0
TRUFFLE,2025,FRR,WR,Calvin Ridley,TEN,1,2,1,0
TRUFFLE,2025,FRR,RB,Brian Robinson Dead Cap,SF,13,1,0,0
TRUFFLE,2025,GF,QB,Trevor Lawrence,JAC,70,1,0,0
TRUFFLE,2025,GF,RB,Josh Jacobs,GB,81,2,0,0
TRUFFLE,2025,GF,RB,Ashton Jeanty,LV,50,3,0,0
TRUFFLE,2025,GF,WR,Wan'Dale Robinson,NYG,1,2,0,0
TRUFFLE,2025,GF,WR,Jaxon Smith-Njigba,SEA,25,1,0,0
TRUFFLE,2025,GF,TE,Harold Fannin,CLE,3,2,0,0
TRUFFLE,2025,GF,RB,Rhamondre Stevenson,NE,17,2,0,0
TRUFFLE,2025,GF,RB,Jaylen Warren,PIT,20,2,0,0
TRUFFLE,2025,GF,RB,Tyjae Spears,TEN,3,1,0,0
TRUFFLE,2025,GF,DST,Steelers,PIT,12,2,0,0
TRUFFLE,2025,GF,QB,JJ McCarthy,MIN,35,2,0,0
TRUFFLE,2025,GF,RB,Will Shipley,PHI,2,2,0,0
TRUFFLE,2025,GF,RB,Jaleel McLaughlin,DEN,2,2,0,0
TRUFFLE,2025,GF,WR,Davante Adams,LAR,31,3,0,0
TRUFFLE,2025,GF,WR,Deebo Samuel,WAS,33,3,0,0
TRUFFLE,2025,GF,WR,Romeo Doubs,GB,5,4,0,0
TRUFFLE,2025,GF,WR,Tez Johnson,TB,1,2,0,0
TRUFFLE,2025,GF,TE,Dalton Kincaid,BUF,5,1,0,0
TRUFFLE,2025,GF,QB,Jordan Love,GB,100,3,0,0
TRUFFLE,2025,GF,QB,Michael Penix,ATL,3,2,0,0
TRUFFLE,2025,GF,TE,Tucker Kraft,GB,1,2,0,0
TRUFFLE,2025,MAM,QB,Caleb Williams,CHI,50,2,0,0
TRUFFLE,2025,MAM,RB,Saquon Barkley,PHI,108,1,0,0
TRUFFLE,2025,MAM,RB,RJ Harvey,DEN,10,3,0,0
TRUFFLE,2025,MAM,WR,DJ Moore,CHI,46,1,0,0
TRUFFLE,2025,MAM,WR,Rashee Rice,KC,3,1,0,0
TRUFFLE,2025,MAM,TE,Dalton Schultz,HOU,2,2,0,0
TRUFFLE,2025,MAM,WR,Darius Slayton,NYG,6,2,0,0
TRUFFLE,2025,MAM,WR,Jerry Jeudy,CLE,6,2,0,0
TRUFFLE,2025,MAM,QB,Justin Herbert,LAC,95,2,0,0
TRUFFLE,2025,MAM,DST,Rams,LAR,1,2,0,0
TRUFFLE,2025,MAM,QB,Will Howard,PIT,3,3,0,0
TRUFFLE,2025,MAM,RB,Alvin Kamara,NO,38,1,0,0
TRUFFLE,2025,MAM,RB,Jaylen Wright,MIA,4,2,0,0
TRUFFLE,2025,MAM,RB,Jarquez Hunter,LAR,3,3,0,0
TRUFFLE,2025,MAM,WR,Brandon Aiyuk,SF,26,3,0,0
TRUFFLE,2025,MAM,TE,Colby Parkinson,LAR,1,2,0,0
TRUFFLE,2025,MAM,WR,Josh Downs,IND,3,1,0,0
TRUFFLE,2025,MAM,RB,Bhayshul Tuten,JAC,5,3,0,0
TRUFFLE,2025,MAM,WR,Elic Ayomanor,TEN,2,2,0,0
TRUFFLE,2025,MAM,WR,Garrett Wilson,NYJ,60,2,0,0
TRUFFLE,2025,MAM,RB,Kendre Miller,NO,7,2,0,0
TRUFFLE,2025,MCM,QB,Jameis Winston,NYG,17,2,0,1
TRUFFLE,2025,MCM,RB,Zonovan Knight,ARI,5,2,0,1
TRUFFLE,2025,MCM,RB,Brashard Smith,KC,4,3,0,1
TRUFFLE,2025,MCM,WR,Tyquan Thornton,KC,25,2,0,1
TRUFFLE,2025,MCM,WR,Khalil Shakir,BUF,29,2,0,1
TRUFFLE,2025,MCM,TE,Isaiah Likely,BAL,1,2,0,1
TRUFFLE,2025,MCM,WR,Mack Hollins,NE,2,2,0,1
TRUFFLE,2025,MCM,RB,Kimani Vidal,LAC,5,2,0,1
TRUFFLE,2025,MCM,QB,Tyler Huntley,BAL,1,2,0,1
TRUFFLE,2025,MCM,DST,Browns,CLE,1,2,0,1
TRUFFLE,2025,MCM,QB,Geno Smith,LV,65,2,0,1
TRUFFLE,2025,MCM,QB,Shedeur Sanders,CLE,5,3,0,1
TRUFFLE,2025,MCM,RB,Michael Carter,ARI,1,2,0,1
TRUFFLE,2025,MCM,RB,Kyren Williams,LAR,75,2,0,1
TRUFFLE,2025,MCM,WR,Jakobi Meyers,JAC,41,2,0,1
TRUFFLE,2025,MCM,WR,Puka Nacua,LAR,1,2,0,1
TRUFFLE,2025,MCM,WR,Jordan Addison,MIN,15,1,0,1
TRUFFLE,2025,MCM,TE,Colston Loveland,CHI,20,3,0,1
TRUFFLE,2025,MCM,DST,Seahwaks,SEA,2,2,0,1
TRUFFLE,2025,MCM,QB,Daniel Jones,IND,20,2,0,1
TRUFFLE,2025,MCM,RB,James Conner,ARI,58,2,0,1
TRUFFLE,2025,MWM,QB,Jalen Hurts,PHI,132,2,0,0
TRUFFLE,2025,MWM,RB,Nick Chubb,HOU,3,2,0,0
TRUFFLE,2025,MWM,RB,Devin Singletary,NYG,15,2,0,0
TRUFFLE,2025,MWM,WR,Christian Watson,GB,5,1,0,0
TRUFFLE,2025,MWM,WR,Jaylen Waddle,MIA,50,1,0,0
TRUFFLE,2025,MWM,TE,Terrance Ferguson,LAR,3,3,0,0
TRUFFLE,2025,MWM,WR,Cooper Kupp,SEA,1,2,0,0
TRUFFLE,2025,MWM,WR,Rashid Shaheed,SEA,1,2,0,0
TRUFFLE,2025,MWM,WR,Brandin Cooks,BUF,1,2,0,0
TRUFFLE,2025,MWM,DST,Chiefs,KC,4,2,0,0
TRUFFLE,2025,MWM,QB,Jacoby Brissett,ARI,10,2,0,0
TRUFFLE,2025,MWM,QB,Cam Ward,TEN,40,3,0,0
TRUFFLE,2025,MWM,RB,Derrick Henry,BAL,92,2,0,0
TRUFFLE,2025,MWM,RB,Kareem Hunt,KC,2,2,0,0
TRUFFLE,2025,MWM,RB,Tank Bigsby,PHI,5,1,0,0
TRUFFLE,2025,MWM,WR,Stefon Diggs,NE,30,1,0,0
TRUFFLE,2025,MWM,WR,Darnell Mooney,ATL,1,1,0,0
TRUFFLE,2025,MWM,TE,Mark Andrews,BAL,19,2,0,0
TRUFFLE,2025,MWM,TE,George Kittle,SF,36,1,0,0
TRUFFLE,2025,MWM,RB,Joe Mixon,HOU,24,1,0,0
TRUFFLE,2025,MWM,RB,Cam Skattebo,NYG,10,3,0,0
TRUFFLE,2025,NN,QB,Dak Prescott,DAL,110,1,0,0
TRUFFLE,2025,NN,RB,Tyler Allgeier,ATL,1,2,0,0
TRUFFLE,2025,NN,RB,Zach Charbonnet,SEA,10,1,0,0
TRUFFLE,2025,NN,WR,Justin Jefferson,MIN,76,1,0,0
TRUFFLE,2025,NN,WR,Michael Wilson,ARI,1,2,0,0
TRUFFLE,2025,NN,TE,Jake Ferguson,DAL,2,2,0,0
TRUFFLE,2025,NN,RB,Kyle Monangai,CHI,1,2,0,0
TRUFFLE,2025,NN,WR,Troy Franklin,DEN,5,2,0,0
TRUFFLE,2025,NN,QB,Joe Burrow,CIN,123,1,0,0
TRUFFLE,2025,NN,DST,Vikings,MIN,2,2,0,0
TRUFFLE,2025,NN,QB,Tyler Shough,NO,5,3,0,0
TRUFFLE,2025,NN,RB,JK Dobbins,DEN,2,2,0,0
TRUFFLE,2025,NN,RB,Breece Hall,NYJ,70,2,0,0
TRUFFLE,2025,NN,RB,Quinshon Judkins,CLE,25,3,0,0
TRUFFLE,2025,NN,WR,Chimere Dike,TEN,1,2,0,0
TRUFFLE,2025,NN,WR,Pat Bryant,DEN,3,3,0,0
TRUFFLE,2025,NN,WR,Xavier Worthy,KC,15,2,0,0
TRUFFLE,2025,NN,TE,Theo Johnson,NYG,2,2,0,0
TRUFFLE,2025,NN,RB,Brian Robinson,SF,1,2,0,0
TRUFFLE,2025,NN,WR,Malik Nabers,NYG,25,2,0,0
TRUFFLE,2025,NN,RB,Braelon Allen,NYJ,3,2,0,0
TRUFFLE,2025,VD,QB,Sam Darnold,SEA,4,1,0,0
TRUFFLE,2025,VD,RB,Bijan Robinson,ATL,50,1,0,0
TRUFFLE,2025,VD,RB,Bucky Irving,TB,3,2,0,0
TRUFFLE,2025,VD,WR,Michael Pittman,IND,15,2,0,0
TRUFFLE,2025,VD,WR,Chris Godwin,TB,49,1,0,0
TRUFFLE,2025,VD,TE,Kyle Pitts,ATL,30,1,0,0
TRUFFLE,2025,VD,WR,Ladd McConkey,LAC,5,2,0,0
TRUFFLE,2025,VD,RB,Keaton Mitchell,BAL,1,2,0,0
TRUFFLE,2025,VD,RB,Omarion Hampton,LAC,45,3,0,0
TRUFFLE,2025,VD,DST,Packers,GB,4,2,0,0
TRUFFLE,2025,VD,QB,Max Brosmer,MIN,21,2,0,0
TRUFFLE,2025,VD,RB,Trey Benson,ARI,5,2,0,0
TRUFFLE,2025,VD,RB,Ollie Gordon,MIA,3,3,0,0
TRUFFLE,2025,VD,RB,Kaleb Johnson,PIT,15,3,0,0
TRUFFLE,2025,VD,WR,Rome Odunze,CHI,20,2,0,0
TRUFFLE,2025,VD,TE,Juwan Johnson,NO,1,2,0,0
TRUFFLE,2025,VD,WR,Jaylin Noel,HOU,3,3,0,0
TRUFFLE,2025,VD,WR,Marvin Harrison,ARI,45,2,0,0
TRUFFLE,2025,VD,QB,Bryce Young,CAR,35,1,0,0
TRUFFLE,2025,VD,QB,Anthony Richardson,IND,40,1,0,0
TRUFFLE,2025,VD,WR,Tyreek Hill,MIA,48,2,0,0
TRUFFLE,2025,WLW,QB,Jared Goff,DET,59,1,0,0
TRUFFLE,2025,WLW,RB,Rico Dowdle,CAR,3,1,0,0
TRUFFLE,2025,WLW,RB,Chase Brown,CIN,3,1,0,0
TRUFFLE,2025,WLW,WR,CeeDee Lamb,DAL,76,1,0,0
TRUFFLE,2025,WLW,WR,Parker Washington,JAC,15,2,0,0
TRUFFLE,2025,WLW,TE,Brenton Strange,JAC,5,2,0,0
TRUFFLE,2025,WLW,RB,Tony Pollard,TEN,46,1,0,0
TRUFFLE,2025,WLW,RB,Chuba Hubbard,CAR,3,1,0,0
TRUFFLE,2025,WLW,QB,Lamar Jackson,BAL,178,2,0,0
TRUFFLE,2025,WLW,DST,Bills,BUF,1,2,0,0
TRUFFLE,2025,WLW,QB,CJ Stroud,HOU,30,1,0,0
TRUFFLE,2025,WLW,RB,Devin Neal,NO,3,3,0,0
TRUFFLE,2025,WLW,WR,Nico Collins,HOU,30,1,0,0
TRUFFLE,2025,WLW,WR,Alec Pierce,IND,3,1,0,0
TRUFFLE,2025,WLW,WR,Andrei Iosivas,CIN,5,2,0,0
TRUFFLE,2025,WLW,WR,Devaughn Vele,NO,15,2,0,0
TRUFFLE,2025,WLW,WR,Tre Tucker,LV,1,2,0,0
TRUFFLE,2025,WLW,TE,AJ Barner,SEA,6,2,0,0
TRUFFLE,2025,WLW,DST,Broncos,DEN,1,1,0,0
TRUFFLE,2025,WLW,WR,Travis Hunter,JAC,10,3,0,0
TRUFFLE,2025,WLW,TE,Sam LaPorta,DET,5,1,0,0
KERFUFFLE,2025,ABT,QB,Malik Willis,GB,15,2,0,1
KERFUFFLE,2025,ABT,RB,Tyler Allgeier,ATL,1,2,0,1
KERFUFFLE,2025,ABT,RB,Rachaad White,TB,13,2,0,1
KERFUFFLE,2025,ABT,WR,Calvin Austin,PIT,10,2,0,1
KERFUFFLE,2025,ABT,WR,Tre Tucker,LV,1,2,0,1
KERFUFFLE,2025,ABT,TE,Brenton Strange,JAC,1,1,0,1
KERFUFFLE,2025,ABT,WR,Josh Downs,IND,1,3,0,1
KERFUFFLE,2025,ABT,TE,Colston Loveland,CHI,10,3,0,1
KERFUFFLE,2025,ABT,RB,Keaton Mitchell,BAL,1,3,0,1
KERFUFFLE,2025,ABT,DST,Rams,LAR,1,2,0,1
KERFUFFLE,2025,ABT,QB,Caleb Williams,CHI,50,2,0,1
KERFUFFLE,2025,ABT,RB,Saquon Barkley,PHI,131,1,0,1
KERFUFFLE,2025,ABT,RB,Chase Brown,CIN,7,2,0,1
KERFUFFLE,2025,ABT,RB,Tony Pollard,TEN,48,1,0,1
KERFUFFLE,2025,ABT,WR,Puka Nacua,LAR,85,3,0,1
KERFUFFLE,2025,ABT,TE,Hunter Henry,NE,1,1,0,1
KERFUFFLE,2025,ABT,WR,DJ Moore,CHI,44,2,0,1
KERFUFFLE,2025,ABT,WR,Chris Olave,NO,42,3,0,1
KERFUFFLE,2025,ABT,QB,Bryce Young,CAR,1,1,0,1
KERFUFFLE,2025,ABT,RB,Jonathon Brooks,CAR,20,2,0,1
KERFUFFLE,2025,CLC,QB,Jordan Love,GB,100,3,0,0
KERFUFFLE,2025,CLC,RB,Ollie Gordon,MIA,18,2,0,0
KERFUFFLE,2025,CLC,RB,Javonte Williams,DAL,23,2,0,0
KERFUFFLE,2025,CLC,WR,Nico Collins,HOU,40,3,0,0
KERFUFFLE,2025,CLC,WR,DeVonta Smith,PHI,45,3,0,0
KERFUFFLE,2025,CLC,TE,Dalton Kincaid,BUF,8,2,0,0
KERFUFFLE,2025,CLC,WR,Ricky Pearsall,SF,5,2,0,0
KERFUFFLE,2025,CLC,WR,Jaylen Waddle,MIA,34,3,0,0
KERFUFFLE,2025,CLC,QB,Jacoby Brissett,ARI,4,2,0,0
KERFUFFLE,2025,CLC,DST,Bills,BUF,3,2,0,0
KERFUFFLE,2025,CLC,RB,Alvin Kamara,NO,62,2,0,0
KERFUFFLE,2025,CLC,RB,Chris Rodriguez,WAS,9,2,0,0
KERFUFFLE,2025,CLC,TE,AJ Barner,SEA,9,2,0,0
KERFUFFLE,2025,CLC,TE,Terrance Ferguson,LAR,5,3,0,0
KERFUFFLE,2025,CLC,WR,Rome Odunze,CHI,25,2,0,0
KERFUFFLE,2025,CLC,QB,Justin Fields,NYJ,5,3,0,0
KERFUFFLE,2025,CLC,QB,Cam Ward,TEN,45,3,0,0
KERFUFFLE,2025,CLC,DST,Bears,CHI,1,1,0,0
