SznWkPlPos,SznPlPos,PlPos,Season,Week,sunDate,Player,Pos,NFL,Opp,OpRk,PaCmp,PaAtt,PaYd,PaTD,PaInt,RuAtt,RuYd,RuTD,RuFD,Tar,Rec,ReYd,ReTD,ReFD,FL,FPts,PosRk,PPFD,PPR,hPPR,STD,Pa20,Pa40,Ru20,Re20,Re40,TmTar,TotYd,ScrimYd,PaRuYd
2026_1_DJChark_WR,2026_DJChark_WR,DJChark_WR,2026,1,2026-09-13,DJ Chark,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CamMiller_QB,2026_CamMiller_QB,CamMiller_QB,2026,1,2026-09-13,Cam Miller,QB,MIA,@LV,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CharlestonRambo_WR,2026_CharlestonRambo_WR,CharlestonRambo_WR,2026,1,2026-09-13,Charleston Rambo,WR,PHI,WAS,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DillonGabriel_QB,2026_DillonGabriel_QB,DillonGabriel_QB,2026,1,2026-09-13,Dillon Gabriel,QB,CLE,@JAC,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DaMarkusLodge_WR,2026_DaMarkusLodge_WR,DaMarkusLodge_WR,2026,1,2026-09-13,DaMarkus Lodge,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_Le'MekeBrockington_WR,2026_Le'MekeBrockington_WR,Le'MekeBrockington_WR,2026,1,2026-09-13,Le'Meke Brockington,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RomeOdunze_WR,2026_RomeOdunze_WR,RomeOdunze_WR,2026,1,2026-09-13,Rome Odunze,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MalikHeath_WR,2026_MalikHeath_WR,MalikHeath_WR,2026,1,2026-09-13,Malik Heath,WR,ATL,@PIT,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DomWood-Anderson_TE,2026_DomWood-Anderson_TE,DomWood-Anderson_TE,2026,1,2026-09-13,Dom Wood-Anderson,TE,SEA,NE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrittainBrown_RB,2026_BrittainBrown_RB,BrittainBrown_RB,2026,1,2026-09-13,Brittain Brown,RB,CHI,@CAR,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CadenPrieskorn_TE,2026_CadenPrieskorn_TE,CadenPrieskorn_TE,2026,1,2026-09-13,Caden Prieskorn,TE,CAR,CHI,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_IsaiahSpiller_RB,2026_IsaiahSpiller_RB,IsaiahSpiller_RB,2026,1,2026-09-13,Isaiah Spiller,RB,LV,MIA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JackStoll_TE,2026_JackStoll_TE,JackStoll_TE,2026,1,2026-09-13,Jack Stoll,TE,CLE,@JAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BrandonPeters_QB,2026_BrandonPeters_QB,BrandonPeters_QB,2026,1,2026-09-13,Brandon Peters,QB,LAC,ARI,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CarsonWilliams_TE,2026_CarsonWilliams_TE,CarsonWilliams_TE,2026,1,2026-09-13,Carson Williams,TE,LV,MIA,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KamrynPettway_RB,2026_KamrynPettway_RB,KamrynPettway_RB,2026,1,2026-09-13,Kamryn Pettway,RB,MIN,GB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_Jon'VeaJohnson_WR,2026_Jon'VeaJohnson_WR,Jon'VeaJohnson_WR,2026,1,2026-09-13,Jon'Vea Johnson,WR,CHI,@CAR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CharlieTaumoepeau_TE,2026_CharlieTaumoepeau_TE,CharlieTaumoepeau_TE,2026,1,2026-09-13,Charlie Taumoepeau,TE,DET,NO,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AJBarner_TE,2026_AJBarner_TE,AJBarner_TE,2026,1,2026-09-13,AJ Barner,TE,SEA,NE,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DalevonCampbell_WR,2026_DalevonCampbell_WR,DalevonCampbell_WR,2026,1,2026-09-13,Dalevon Campbell,WR,LAC,ARI,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TannerArkin_TE,2026_TannerArkin_TE,TannerArkin_TE,2026,1,2026-09-13,Tanner Arkin,TE,NE,@SEA,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_MikeWilliams_WR,2026_MikeWilliams_WR,MikeWilliams_WR,2026,1,2026-09-13,Mike Williams,WR,LAC,ARI,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_BaileyZappe_QB,2026_BaileyZappe_QB,BaileyZappe_QB,2026,1,2026-09-13,Bailey Zappe,QB,NYJ,@TEN,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_IsaiahWashington_WR,2026_IsaiahWashington_WR,IsaiahWashington_WR,2026,1,2026-09-13,Isaiah Washington,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JordanAkins_TE,2026_JordanAkins_TE,JordanAkins_TE,2026,1,2026-09-13,Jordan Akins,TE,JAC,CLE,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_CarsonTowt_TE,2026_CarsonTowt_TE,CarsonTowt_TE,2026,1,2026-09-13,Carson Towt,TE,IND,BAL,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JacobDeJesus_WR,2026_JacobDeJesus_WR,JacobDeJesus_WR,2026,1,2026-09-13,Jacob De Jesus,WR,KC,DEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ClydeEdwards-Helaire_RB,2026_ClydeEdwards-Helaire_RB,ClydeEdwards-Helaire_RB,2026,1,2026-09-13,Clyde Edwards-Helaire,RB,KC,DEN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_LaynePryor_TE,2026_LaynePryor_TE,LaynePryor_TE,2026,1,2026-09-13,Layne Pryor,TE,HOU,BUF,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DemetricFelton_RB,2026_DemetricFelton_RB,DemetricFelton_RB,2026,1,2026-09-13,Demetric Felton,RB,WAS,@PHI,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChrisSmith_RB,2026_ChrisSmith_RB,ChrisSmith_RB,2026,1,2026-09-13,Chris Smith,RB,SEA,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JameisWinston_QB,2026_JameisWinston_QB,JameisWinston_QB,2026,1,2026-09-13,Jameis Winston,QB,NYG,DAL,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KobeHudson_WR,2026_KobeHudson_WR,KobeHudson_WR,2026,1,2026-09-13,Kobe Hudson,WR,CAR,CHI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JKDobbins_RB,2026_JKDobbins_RB,JKDobbins_RB,2026,1,2026-09-13,JK Dobbins,RB,DEN,@KC,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DarnellHolland_RB,2026_DarnellHolland_RB,DarnellHolland_RB,2026,1,2026-09-13,Darnell Holland,RB,NO,@DET,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ColbieYoung_WR,2026_ColbieYoung_WR,ColbieYoung_WR,2026,1,2026-09-13,Colbie Young,WR,CIN,TB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AaronJones_RB,2026_AaronJones_RB,AaronJones_RB,2026,1,2026-09-13,Aaron Jones,RB,MIN,GB,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JerrionEaly_RB,2026_JerrionEaly_RB,JerrionEaly_RB,2026,1,2026-09-13,Jerrion Ealy,RB,KC,DEN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AntonioGibson_RB,2026_AntonioGibson_RB,AntonioGibson_RB,2026,1,2026-09-13,Antonio Gibson,RB,NE,@SEA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AndersonCastle_RB,2026_AndersonCastle_RB,AndersonCastle_RB,2026,1,2026-09-13,Anderson Castle,RB,IND,BAL,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_EvanSvoboda_TE,2026_EvanSvoboda_TE,EvanSvoboda_TE,2026,1,2026-09-13,Evan Svoboda,TE,LAC,ARI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TylerAllgeier_RB,2026_TylerAllgeier_RB,TylerAllgeier_RB,2026,1,2026-09-13,Tyler Allgeier,RB,ARI,@LAC,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_StephonRobinson_WR,2026_StephonRobinson_WR,StephonRobinson_WR,2026,1,2026-09-13,Stephon Robinson,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AustinWillis_WR,2026_AustinWillis_WR,AustinWillis_WR,2026,1,2026-09-13,Austin Willis,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_PhilMafah_RB,2026_PhilMafah_RB,PhilMafah_RB,2026,1,2026-09-13,Phil Mafah,RB,DAL,@NYG,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JalenReagor_WR,2026_JalenReagor_WR,JalenReagor_WR,2026,1,2026-09-13,Jalen Reagor,WR,MIA,@LV,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SeydouTraore_TE,2026_SeydouTraore_TE,SeydouTraore_TE,2026,1,2026-09-13,Seydou Traore,TE,MIA,@LV,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_De'MontreTuggle_RB,2026_De'MontreTuggle_RB,De'MontreTuggle_RB,2026,1,2026-09-13,De'Montre Tuggle,RB,CHI,@CAR,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KiseanJohnson_WR,2026_KiseanJohnson_WR,KiseanJohnson_WR,2026,1,2026-09-13,Kisean Johnson,WR,GB,@MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KeytaonThompson_WR,2026_KeytaonThompson_WR,KeytaonThompson_WR,2026,1,2026-09-13,Keytaon Thompson,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TylerHudson_WR,2026_TylerHudson_WR,TylerHudson_WR,2026,1,2026-09-13,Tyler Hudson,WR,LAR,SF,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DeAndreHopkins_WR,2026_DeAndreHopkins_WR,DeAndreHopkins_WR,2026,1,2026-09-13,DeAndre Hopkins,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TayMartin_WR,2026_TayMartin_WR,TayMartin_WR,2026,1,2026-09-13,Tay Martin,WR,DET,NO,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DontarioDrummond_WR,2026_DontarioDrummond_WR,DontarioDrummond_WR,2026,1,2026-09-13,Dontario Drummond,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AnthonyTyus_RB,2026_AnthonyTyus_RB,AnthonyTyus_RB,2026,1,2026-09-13,Anthony Tyus,RB,CAR,CHI,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TrevionThompson_WR,2026_TrevionThompson_WR,TrevionThompson_WR,2026,1,2026-09-13,Trevion Thompson,WR,TEN,NYJ,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_IsaacRex_TE,2026_IsaacRex_TE,IsaacRex_TE,2026,1,2026-09-13,Isaac Rex,TE,LAC,ARI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_KeithKirkwood_WR,2026_KeithKirkwood_WR,KeithKirkwood_WR,2026,1,2026-09-13,Keith Kirkwood,WR,BAL,@IND,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_RussellGage_WR,2026_RussellGage_WR,RussellGage_WR,2026,1,2026-09-13,Russell Gage,WR,SF,@LAR,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JohnnieDixon_WR,2026_JohnnieDixon_WR,JohnnieDixon_WR,2026,1,2026-09-13,Johnnie Dixon,WR,DAL,@NYG,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TuckerFisk_TE,2026_TuckerFisk_TE,TuckerFisk_TE,2026,1,2026-09-13,Tucker Fisk,TE,LAC,ARI,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_DymereMiller_WR,2026_DymereMiller_WR,DymereMiller_WR,2026,1,2026-09-13,Dymere Miller,WR,NYJ,@TEN,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_SethWilliams_WR,2026_SethWilliams_WR,SethWilliams_WR,2026,1,2026-09-13,Seth Williams,WR,LV,MIA,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_AndyDalton_QB,2026_AndyDalton_QB,AndyDalton_QB,2026,1,2026-09-13,Andy Dalton,QB,PHI,WAS,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_NateMcCollum_WR,2026_NateMcCollum_WR,NateMcCollum_WR,2026,1,2026-09-13,Nate McCollum,WR,ARI,@LAC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_HunterLuepke_RB,2026_HunterLuepke_RB,HunterLuepke_RB,2026,1,2026-09-13,Hunter Luepke,RB,DAL,@NYG,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TyjaeSpears_RB,2026_TyjaeSpears_RB,TyjaeSpears_RB,2026,1,2026-09-13,Tyjae Spears,RB,TEN,NYJ,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JadarianPrice_RB,2026_JadarianPrice_RB,JadarianPrice_RB,2026,1,2026-09-13,Jadarian Price,RB,SEA,NE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_ChandlerBrayboy_WR,2026_ChandlerBrayboy_WR,ChandlerBrayboy_WR,2026,1,2026-09-13,Chandler Brayboy,WR,JAC,CLE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_TahjBrooks_RB,2026_TahjBrooks_RB,TahjBrooks_RB,2026,1,2026-09-13,Tahj Brooks,RB,CIN,TB,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_D'AndreSwift_RB,2026_D'AndreSwift_RB,D'AndreSwift_RB,2026,1,2026-09-13,D'Andre Swift,RB,CHI,@CAR,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026_1_JaylonMoore_WR,2026_JaylonMoore_WR,JaylonMoore_WR,2026,1,2026-09-13,Jaylon Moore,WR,JAC,CLE,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
