Season,Week,TRUFFLE,Player,Pos,NFL,Pct,20+,40+,Avg,20+.1,Tar,TarPct,Avg.1,20+.2,40+.1,1Std Pct,Total,Avg.2,Total.1
2022,3,W (10/2),Justin Rigg,TE,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Greg Bell,RB,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Marcus Green,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Brittain Brown,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Austin Trammell,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Bo Melton,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Freddie Swain,WR,MIA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Corey Taylor,RB,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kawaan Baker,WR,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Bryan Edwards,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tanner Hudson,TE,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Jeff Cotton,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),John Hightower,WR,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Trevon Wesco,TE,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Jake Hausmann,TE,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Drew Estrada,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jonathan Ward,RB,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Carson Strong,QB,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),John Wolford,QB,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Zach D'Orazio,WR,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kelly Bryant,QB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),David Johnson,RB,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Josh Perkins,TE,NYJ,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chad Hansen,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Dee Hart,RB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),David Wells,TE,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chigoziem Okonkwo,TE,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Jaydon Mickens,WR,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Montel Harris,RB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Sammy Watkins,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Brett Hundley,QB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nick Boyle,TE,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Sean Mannion,QB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jeremy Ruckert,TE,NYJ,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Chase Harrell,TE,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Keith Smith,RB,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),John Hurst,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Ryan McDaniel,WR,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jaylen Smith,WR,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Papi White,WR,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Danny Davis,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Isaiah Weston,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tre Turner,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Austin Watkins,WR,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Neil Pau'u,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nick Sharga,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Khalfani Muhammad,RB,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),JJ Howland,TE,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Calvin Austin,WR,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Devin Funchess,WR,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Erik Ezukanma,WR,MIA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Trey Ragas,RB,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chad Beebe,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tyler Kroft,TE,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Cole Turner,TE,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kenjon Barner,RB,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),LaQuvionte Gonzalez,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),CJ Beathard,QB,JAC,0.0,0,0,-1.0,0.0,0,0.0,0.0,0,0,0.0,-1,0.00,0.0
2022,3,W (10/2),Jermar Jefferson,RB,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Austin Mack,WR,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),AJ Richardson,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jamal Pettigrew,TE,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Deon Cain,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,MAM,Trey McBride,TE,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Devon Williams,WR,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Josh Woodrum,QB,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Parker Hesse,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Johnnie Dixon,WR,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Sean Modster,WR,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Gary Brightwell,RB,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Isaiah Searight,TE,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Drew Belcher,TE,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jalen Nailor,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),D'Wayne Eskridge,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Rashard Higgins,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Matt LaCosse,TE,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Cedrick Wilson,WR,MIA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Curtis Hodges,TE,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chester Rogers,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Manny Wilkins,QB,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),KeeSean Johnson,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Greg Dulcich,TE,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Dante Pettis,WR,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Derek Watt,RB,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Daylen Baldwin,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kenyan Drake,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Devin Asiasi,TE,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Cyril Grayson,WR,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jared Cook,TE,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Rakeem Boyd,RB,DET,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chad Henne,QB,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Devon Allen,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),TJ Simmons,WR,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,MWM,Van Jefferson,WR,LAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),John Bates,TE,WAS,0.0,0,0,0.0,0.0,1,2.3,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Chad Kanoff,QB,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nathan Cottrell,RB,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jake Roh,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Colt McCoy,QB,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Amba Etta-Tawo,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),D'vonte Price,RB,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Josh Doctson,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Donald Parham,TE,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tyler Bray,QB,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Keke Coutee,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chris Blair,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Amari Rodgers,WR,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Tutu Atwell,WR,LAR,0.0,0,0,0.0,0.0,1,4.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Tyree Jackson,TE,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Aaron Fuller,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Reggie Roberson,WR,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Charleston Rambo,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Garrett Gilbert,QB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Leddie Brown,RB,LAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Christian Scotland-Williamson,TE,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Keith Towbridge,TE,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Jordan Scarlett,RB,MIA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Ryan Switzer,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kamryn Pettway,RB,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jeremy Sprinkle,TE,DAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Matt Bushman,TE,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Case Cookus,QB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Thomas Sperbeck,WR,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kaden Davis,WR,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Ra'Shaun Henry,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Myles Gaskin,RB,MIA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Le'Veon Bell,RB,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Danny Gray,WR,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Mike Weber,RB,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Davonte Allen,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chris Rowland,WR,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Duke Johnson,RB,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tucker Fisk,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Micah Simon,WR,CAR,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chris Thompson,RB,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Ryan Becker,TE,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,NN,Kyle Trask,QB,TB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Albert Wilson,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Mike Strachan,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),David Blough,QB,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Alize Mack,TE,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Nick Bowers,TE,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Justin Tukes,TE,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Raleigh Webb,WR,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Demetris Robertson,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jordan Wilkins,RB,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Justin Watson,WR,KC,0.0,0,0,0.0,0.0,1,2.8,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Bruce Anderson,RB,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),DaMarkus Lodge,WR,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Charles Scarff,TE,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Mikah Holder,WR,WAS,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/6),Trent Taylor,WR,CIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Darrin Hall,RB,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Collin Klein,QB,FA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Marcedes Lewis,TE,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Derrick Gore,RB,KC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jalen Virgil,WR,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jordan Howard,RB,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Chase Garbers,QB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jordan Williams-Lambert,WR,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Lance Lenoir,WR,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Frank Darby,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Kennedy Brooks,RB,PHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Jalen Hurd,WR,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),CJ Conrad,TE,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Whop Philyor,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Michael Dyer,RB,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Mike Harley,WR,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kenji Bahar,QB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Dede Westbrook,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Branden Mack,WR,DEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Seth Green,TE,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tavonn Salter,WR,ATL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),George Aston,RB,NYG,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Marquez Stevenson,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tay Martin,WR,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Shaun Beyer,TE,GB,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Bisi Johnson,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Latavius Murray,RB,NO,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Terry Godwin,WR,TEN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nick Muse,TE,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Devin Ross,WR,NE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Damon Hazelton,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Slade Bolden,WR,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nate Stanley,QB,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Dalyn Williams,QB,CHI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),De'Quan Hampton,WR,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Blake Proehl,WR,MIN,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Kurt Benkert,QB,SF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Adam Choice,RB,SEA,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Devonta Freeman,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),TY Hilton,WR,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tavon Austin,WR,BUF,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Rashard Davis,WR,NYJ,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),EJ Perry,QB,JAC,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nick Foles,QB,IND,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Nate McCrary,RB,BAL,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Brelan Chancellor,WR,PIT,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Demarcus Robinson,WR,BAL,0.0,0,0,0.0,0.0,1,3.4,0.0,0,0,0.0,0,0.00,0.0
2022,3,W (10/2),Caleb Scott,WR,LV,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Javon Wims,WR,ARI,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Tyler Johnson,WR,HOU,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
2022,3,W (10/2),Zaire Mitchell-Paden,TE,CLE,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,-,0.0
