Season,Week,Player,Pos,NFL,Cmp%,Pa20,Pa40,RuYPC,Ru20,Tar,Tar%,ReYPC,Re20,Re40,ReFD%,TotYd,Avg,FPts
2022,1,Christian McCaffrey,RB,CAR,0,0,0,3.3,0,5,18.5,6,1,0,25,57,15.7,15.7
2022,1,Davis Mills,QB,HOU,62.2,2,1,-0.5,0,0,0,0,0,0,0,239,15.6,15.6
2022,1,DeAndre Carter,WR,LAC,0,0,0,0,0,4,11.8,21.3,2,0,100,64,15.4,15.4
2022,1,Amon-Ra St Brown,WR,DET,0,0,0,0,0,12,32.4,8,1,0,37.5,64,15.4,15.4
2022,1,Jarvis Landry,WR,NO,0,0,0,0,0,9,26.5,16.3,2,1,57.1,114,15.4,15.4
2022,1,Michael Carter,RB,NYJ,0,0,0,6,1,9,15.3,5.7,0,0,42.9,100,15,15
2022,1,Tua Tagovailoa,QB,MIA,69.7,3,1,0,0,0,0,0,0,0,0,270,14.8,14.8
2022,1,Javonte Williams,RB,DEN,0,0,0,6.1,0,12,28.6,5.9,0,0,27.3,108,14.8,14.8
2022,1,Christian Kirk,WR,JAC,0,0,0,0,0,12,28.6,19.5,2,1,50,117,14.7,14.7
2022,1,Joe Flacco,QB,NYJ,62.7,1,0,0,0,0,0,0,0,0,0,309,14.36,14.36
2022,1,DJ Chark,WR,DET,0,0,0,0,0,8,21.6,13,1,0,75,52,14.2,14.2
2022,1,Sterling Shepard,WR,NYG,0,0,0,0,0,4,19,35.5,1,1,50,71,14.1,14.1
2022,1,Terry McLaurin,WR,WAS,0,0,0,0,0,4,9.8,29,1,1,100,58,13.8,13.8
2022,1,Derek Carr,QB,LV,59.5,5,1,0,0,0,0,0,0,0,0,295,13.8,13.8
2022,1,Mitch Trubisky,QB,PIT,55.3,4,0,3,0,0,0,0,0,0,0,203,13.66,13.66
2022,1,Khalil Herbert,RB,CHI,0,0,0,5,0,1,5.9,-2,0,0,0,43,13.5,13.5
2022,1,Trevor Lawrence,QB,JAC,57.1,3,1,2,0,0,0,0,0,0,0,279,13.4,13.4
2022,1,Gerald Everett,TE,LAC,0,0,0,0,0,4,11.8,18,1,0,66.7,54,13.4,13.4
2022,1,Rashod Bateman,WR,BAL,0,0,0,0,0,5,16.7,29.5,1,1,50,59,12.9,12.9
2022,1,Corey Davis,WR,NYJ,0,0,0,0,0,10,16.9,12.8,0,0,83.3,77,12.7,12.7
2022,1,Julio Jones,WR,TB,0,0,0,8.5,0,5,18.5,23,1,1,66.7,86,12.6,12.6
2022,1,Tyler Boyd,WR,CIN,0,0,0,0,0,7,13.2,8.2,1,0,75,33,12.3,12.3
2022,1,Colby Parkinson,TE,SEA,0,0,0,0,0,2,7.1,21.5,1,0,100,43,12.3,12.3
2022,1,Marquise Brown,WR,ARI,0,0,0,0,0,6,15.8,10.8,1,0,50,43,12.3,12.3
2022,1,Brandin Cooks,WR,HOU,0,0,0,0,0,12,32.4,11.7,1,1,57.1,82,12.2,12.2
2022,1,Kenneth Gainwell,RB,PHI,0,0,0,4,0,4,12.5,6,0,0,50,32,12.2,12.2
2022,1,Dante Pettis,WR,CHI,0,0,0,0,0,1,5.9,51,1,1,100,51,12.1,12.1
2022,1,Darren Waller,TE,LV,0,0,0,0,0,6,16.2,19.8,2,0,100,79,11.9,11.9
2022,1,Jacoby Brissett,QB,CLE,52.9,1,0,2.5,0,0,0,0,0,0,0,157,11.88,11.88
2022,1,Aaron Jones,RB,GB,0,0,0,9.8,1,5,12.8,9,1,0,33.3,76,11.6,11.6
2022,1,Will Dissly,TE,SEA,0,0,0,0,0,3,10.7,14.3,1,0,33.3,43,11.3,11.3
2022,1,Noah Brown,WR,DAL,0,0,0,0,0,9,21.4,13.6,1,0,80,68,10.8,10.8
2022,1,Najee Harris,RB,PIT,0,0,0,2.3,0,2,5.3,1.5,0,0,50,26,10.6,10.6
2022,1,Pat Freiermuth,TE,PIT,0,0,0,0,0,10,26.3,15,2,0,60,75,10.5,10.5
2022,1,Zay Jones,WR,JAC,0,0,0,0,0,9,21.4,10.8,0,0,66.7,65,10.5,10.5
2022,1,Tom Brady,QB,TB,66.7,3,1,-0.5,0,0,0,0,0,0,0,211,10.48,10.48
2022,1,Drake London,WR,ATL,0,0,0,0,0,7,21.2,14.8,1,0,60,74,10.4,10.4
2022,1,Zach Ertz,TE,ARI,0,0,0,0,0,4,10.5,7,0,0,50,14,10.4,10.4
2022,1,Darrell Henderson,RB,LAR,0,0,0,3.6,0,5,12.2,5.2,0,0,20,73,10.3,10.3
2022,1,Devin Singletary,RB,BUF,0,0,0,6,0,2,6.5,7,0,0,100,62,10.2,10.2
2022,1,Austin Ekeler,RB,LAC,0,0,0,2.6,0,4,11.8,9,0,0,75,72,10.2,10.2
2022,1,Courtland Sutton,WR,DEN,0,0,0,0,0,7,16.7,18,1,0,75,72,10.2,10.2
2022,1,Isaiah McKenzie,WR,BUF,0,0,0,0,0,3,9.7,9.5,0,0,100,19,9.9,9.9
2022,1,Brandon Bolden,RB,LV,0,0,0,2.3,0,2,5.4,10.5,0,0,50,28,9.8,9.8
2022,1,Rashaad Penny,RB,SEA,0,0,0,5,1,3,10.7,3.5,0,0,50,67,9.7,9.7
2022,1,Travis Etienne,RB,JAC,0,0,0,11.8,1,4,9.5,9,1,0,50,65,9.5,9.5
2022,1,Chase Edmonds,RB,MIA,0,0,0,2.1,0,4,12.1,10,0,0,75,65,9.5,9.5
2022,1,Josh Jacobs,RB,LV,0,0,0,5.7,0,1,2.7,16,0,0,100,73,9.3,9.3
2022,1,Greg Dortch,WR,ARI,0,0,0,0,0,9,23.7,9,1,0,42.9,63,9.3,9.3
2022,1,Derrick Henry,RB,TEN,0,0,0,3.9,0,1,3,0,0,0,0,82,9.2,9.2
2022,1,Jakobi Meyers,WR,NE,0,0,0,7,0,6,20,13.8,1,0,50,62,9.2,9.2
2022,1,Richie James,WR,NYG,0,0,0,2,0,6,28.6,11.8,0,0,60,61,9.1,9.1
2022,1,Dallas Goedert,TE,PHI,0,0,0,0,0,4,12.5,20,2,0,100,60,9,9
2022,1,Donovan Peoples-Jones,WR,CLE,0,0,0,0,0,11,32.4,10,0,0,50,60,9,9
2022,1,Rex Burkhead,RB,HOU,0,0,0,2.9,0,8,21.6,6,0,0,20,70,9,9
2022,1,JuJu Smith-Schuster,WR,KC,0,0,0,0,0,8,20.5,13.2,1,0,50,79,8.9,8.9
2022,1,Equanimeous St Brown,WR,CHI,0,0,0,0,0,3,17.6,18,0,0,100,18,8.8,8.8
2022,1,Zander Horvath,RB,LAC,0,0,0,2,0,2,5.9,3,0,0,50,8,8.8,8.8
2022,1,Damien Harris,RB,NE,0,0,0,5.3,0,3,10,5,0,0,50,58,8.8,8.8
2022,1,Matthew Stafford,QB,LAR,70.7,3,0,2,0,0,0,0,0,0,0,242,8.8,8.8
2022,1,Tyler Conklin,TE,NYJ,0,0,0,0,0,7,11.9,4,0,0,25,16,8.6,8.6
2022,1,Keenan Allen,WR,LAC,0,0,0,0,0,4,11.8,16.5,1,1,50,66,8.6,8.6
2022,1,Ty Montgomery,RB,NE,0,0,0,-1,0,4,13.3,5,0,0,33.3,13,8.5,8.5
2022,1,Chase Claypool,WR,PIT,0,0,0,6,0,6,15.8,4.5,0,0,25,54,8.4,8.4
2022,1,Nyheim Hines,RB,IND,0,0,0,1.3,0,6,12,8.3,0,0,50,54,8.4,8.4
2022,1,Ezekiel Elliott,RB,DAL,0,0,0,5.2,0,2,4.8,-3,0,0,0,49,8.2,8.2
2022,1,Jauan Jennings,WR,SF,0,0,0,0,0,6,21.4,15.5,1,1,50,62,8.2,8.2
2022,1,Dalton Schultz,TE,DAL,0,0,0,0,0,9,21.4,8.9,0,0,28.6,62,8.2,8.2
2022,1,Eno Benjamin,RB,ARI,0,0,0,7,0,4,10.5,11,1,0,33.3,61,8.1,8.1
2022,1,Chris Olave,WR,NO,0,0,0,0,0,3,8.8,13.7,1,0,66.7,41,8.1,8.1
2022,1,Boston Scott,RB,PHI,0,0,0,2.5,0,0,0,0,0,0,0,10,8,8
2022,1,Tyler Higbee,TE,LAR,0,0,0,0,0,11,26.8,7.8,0,0,80,39,7.9,7.9
2022,1,Elijah Moore,WR,NYJ,0,0,0,0,0,7,11.9,9.8,1,0,60,49,7.9,7.9
2022,1,Kyle Philips,WR,TEN,0,0,0,0,0,9,27.3,11,2,0,50,66,7.6,7.6
2022,1,Hayden Hurst,TE,CIN,0,0,0,0,0,8,15.1,9.2,1,0,60,46,7.6,7.6
2022,1,Diontae Johnson,WR,PIT,0,0,0,0,0,12,31.6,7.9,1,0,28.6,55,7.5,7.5
2022,1,Treylon Burks,WR,TEN,0,0,0,0,0,5,15.2,18.3,2,0,66.7,55,7.5,7.5
2022,1,Marquez Valdes-Scantling,WR,KC,0,0,0,-3,0,4,10.3,11,0,0,75,41,7.4,7.4
2022,1,Ian Thomas,TE,CAR,0,0,0,0,0,3,11.1,26.5,1,1,100,53,7.3,7.3
2022,1,Andrew Beck,TE,DEN,0,0,0,0,0,3,7.1,26,2,0,100,52,7.2,7.2
2022,1,Garrett Wilson,WR,NYJ,0,0,0,0,0,8,13.6,13,0,0,50,52,7.2,7.2
2022,1,Melvin Gordon,RB,DEN,0,0,0,4.8,0,2,4.8,7,0,0,0,72,7.2,7.2
2022,1,Chris Myarick,TE,NYG,0,0,0,0,0,1,4.8,1,0,0,100,1,7.1,7.1
2022,1,Jody Fortson,TE,KC,0,0,0,0,0,1,2.6,1,0,0,100,1,7.1,7.1
2022,1,Breece Hall,RB,NYJ,0,0,0,3.8,0,9,15.3,6.3,0,0,33.3,61,7.1,7.1
2022,1,DJ Moore,WR,CAR,0,0,0,7,0,6,22.2,14.3,1,0,66.7,50,7,7
2022,1,Jerick McKinnon,RB,KC,0,0,0,5.5,0,4,10.3,9,0,0,33.3,49,6.9,6.9
2022,1,JD McKissic,RB,WAS,0,0,0,2.7,0,3,7.3,6.7,0,0,33.3,28,6.8,6.8
2022,1,TJ Hockenson,TE,DET,0,0,0,0,0,7,18.9,9.5,0,0,75,38,6.8,6.8
2022,1,Romeo Doubs,WR,GB,0,0,0,11,0,5,12.8,9.2,1,0,25,48,6.8,6.8
2022,1,Marvin Jones,WR,JAC,0,0,0,0,0,6,14.3,9.5,0,0,75,38,6.8,6.8
2022,1,Parris Campbell,WR,IND,0,0,0,0,0,4,8,12.3,1,0,100,37,6.7,6.7
2022,1,Alvin Kamara,RB,NO,0,0,0,4.3,0,4,11.8,2.3,0,0,33.3,46,6.6,6.6
2022,1,Ashton Dulin,WR,IND,0,0,0,0,0,6,12,15.3,1,0,66.7,46,6.6,6.6
2022,1,Kenyan Drake,RB,BAL,0,0,0,2.8,0,1,3.3,15,0,0,100,46,6.6,6.6
2022,1,Joshua Kelley,RB,LAC,0,0,0,5.2,0,2,5.9,7,0,0,50,35,6.5,6.5
2022,1,Logan Thomas,TE,WAS,0,0,0,0,0,6,14.6,15,1,0,66.7,45,6.5,6.5
2022,1,Raheem Mostert,RB,MIA,0,0,0,3.2,0,1,3,16,0,0,100,32,6.2,6.2
2022,1,Elijah Mitchell,RB,SF,0,0,0,6.8,0,0,0,0,0,0,0,41,6.1,6.1
2022,1,David Montgomery,RB,CHI,0,0,0,1.5,0,4,23.5,8,0,0,33.3,50,6,6
2022,1,Dameon Pierce,RB,HOU,0,0,0,3,0,1,2.7,6,0,0,0,39,5.9,5.9
2022,1,Anthony Schwartz,WR,CLE,0,0,0,10,0,2,5.9,19,0,0,100,39,5.9,5.9
2022,1,Jamison Crowder,WR,BUF,0,0,0,0,0,4,12.9,9.3,0,0,100,28,5.8,5.8
2022,1,Brandon Aiyuk,WR,SF,0,0,0,7,0,3,10.7,20,1,0,50,47,5.7,5.7
2022,1,Braxton Berrios,WR,NYJ,0,0,0,0,0,6,10.2,7.4,0,0,40,37,5.7,5.7
2022,1,Adam Thielen,WR,MIN,0,0,0,0,0,4,12.5,12,1,0,66.7,36,5.6,5.6
2022,1,Mike Strachan,WR,IND,0,0,0,0,0,2,4,18,1,0,100,36,5.6,5.6
2022,1,Alexander Mattison,RB,MIN,0,0,0,4.5,0,0,0,0,0,0,0,36,5.6,5.6
2022,1,Dak Prescott,QB,DAL,48.3,1,0,5.5,0,0,0,0,0,0,0,145,5.46,5.46
2022,1,Juwan Johnson,TE,NO,0,0,0,0,0,5,14.7,21.5,1,0,50,43,5.3,5.3
2022,1,Albert Okwuegbunam,TE,DEN,0,0,0,0,0,6,14.3,6.6,0,0,40,33,5.3,5.3
2022,1,Jonnu Smith,TE,NE,0,0,0,0,0,4,13.3,11,0,0,66.7,33,5.3,5.3
2022,1,Chris Moore,WR,HOU,0,0,0,0,0,3,8.1,10.3,0,0,66.7,31,5.1,5.1
2022,1,Christian Watson,WR,GB,0,0,0,7,0,4,10.3,17,1,0,50,41,5.1,5.1
2022,1,Kendrick Bourne,WR,NE,0,0,0,0,0,1,3.3,41,1,1,100,41,5.1,5.1
2022,1,Zach Gentry,TE,PIT,0,0,0,0,0,2,5.3,20,1,0,50,40,5,5
2022,1,CeeDee Lamb,WR,DAL,0,0,0,0,0,11,26.2,14.5,0,0,100,29,4.9,4.9
2022,1,Josiah Deguara,TE,GB,0,0,0,0,0,2,5.1,14,0,0,100,28,4.8,4.8
2022,1,Tyler Lockett,WR,SEA,0,0,0,0,0,4,14.3,9.3,0,0,66.7,28,4.8,4.8
2022,1,Khadarel Hodge,WR,ATL,0,0,0,0,0,3,9.1,12.7,0,0,33.3,38,4.8,4.8
2022,1,Rhamondre Stevenson,RB,NE,0,0,0,3.1,0,2,6.7,1,0,0,0,27,4.7,4.7
2022,1,Samaje Perine,RB,CIN,0,0,0,4,0,5,9.4,11,0,0,33.3,37,4.7,4.7
2022,1,Tee Higgins,WR,CIN,0,0,0,0,0,2,3.8,13.5,0,0,100,27,4.7,4.7
2022,1,Robert Tonyan,TE,GB,0,0,0,0,0,5,12.8,12,1,0,33.3,36,4.6,4.6
2022,1,Mo Alie-Cox,TE,IND,0,0,0,0,0,2,4,13,0,0,100,26,4.6,4.6
2022,1,Ben Skowronek,WR,LAR,0,0,0,0,0,6,14.6,6.2,0,0,50,25,4.5,4.5
2022,1,Chris Godwin,WR,TB,0,0,0,0,0,3,11.1,11.7,1,0,33.3,35,4.5,4.5
2022,1,Hunter Renfrow,WR,LV,0,0,0,0,0,6,16.2,7,0,0,66.7,21,4.1,4.1
2022,1,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,4,12.1,12.2,1,0,25,49,3.9,3.9
2022,1,Sammy Watkins,WR,GB,0,0,0,0,0,3,7.7,6,0,0,66.7,18,3.8,3.8
2022,1,Evan Engram,TE,JAC,0,0,0,0,0,4,9.5,7,0,0,25,28,3.8,3.8
2022,1,Nico Collins,WR,HOU,0,0,0,0,0,3,8.1,13,0,0,50,26,3.6,3.6
2022,1,Trace McSorley,QB,ARI,50,0,0,6.7,0,0,0,0,0,0,0,32,3.48,3.48
2022,1,Randall Cobb,WR,GB,0,0,0,0,0,3,7.7,7,0,0,100,14,3.4,3.4
2022,1,Matt Breida,RB,NYG,0,0,0,4.8,0,0,0,0,0,0,0,24,3.4,3.4
2022,1,Armani Rogers,TE,WAS,0,0,0,0,0,1,2.4,23,1,0,100,23,3.3,3.3
2022,1,Kadarius Toney,WR,NYG,0,0,0,11.5,0,0,0,0,0,0,0,23,3.3,3.3
2022,1,Byron Pringle,WR,CHI,0,0,0,0,0,2,11.8,22,1,0,100,22,3.2,3.2
2022,1,Kenny Golladay,WR,NYG,0,0,0,0,0,2,9.5,11,0,0,50,22,3.2,3.2
2022,1,Kylen Granson,TE,IND,0,0,0,0,0,7,14,7.3,0,0,33.3,22,3.2,3.2
2022,1,Marquise Goodwin,WR,SEA,0,0,0,0,0,2,7.1,11,0,0,50,22,3.2,3.2
2022,1,Cody Hollister,WR,TEN,0,0,0,0,0,1,3,22,1,0,100,22,3.2,3.2
2022,1,Rachaad White,RB,TB,0,0,0,2.3,0,2,7.4,3.5,0,0,0,21,3.1,3.1
2022,1,Ray-Ray McCloud,WR,SF,0,0,0,0,0,2,7.1,20,1,0,100,20,3,3
2022,1,Jeff Wilson,RB,SF,0,0,0,2.4,0,2,7.1,4,0,0,0,30,3,3
2022,1,Kyle Pitts,TE,ATL,0,0,0,0,0,7,21.2,9.5,0,0,50,19,2.9,2.9
2022,1,Demarcus Robinson,WR,BAL,0,0,0,0,0,4,13.3,9.5,0,0,50,19,2.9,2.9
2022,1,Geoff Swaim,TE,TEN,0,0,0,0,0,4,12.1,6.3,0,0,33.3,19,2.9,2.9
2022,1,Cedrick Wilson,WR,MIA,0,0,0,8,0,2,6.1,10,0,0,0,28,2.8,2.8
2022,1,Harrison Bryant,TE,CLE,0,0,0,0,0,4,11.8,9,0,0,50,18,2.8,2.8
2022,1,Johnny Mundt,TE,MIN,0,0,0,0,0,3,9.4,5.7,0,0,33.3,17,2.7,2.7
2022,1,Pharaoh Brown,TE,HOU,0,0,0,0,0,1,2.7,17,0,0,100,17,2.7,2.7
2022,1,Juwann Winfree,WR,GB,0,0,0,0,0,1,2.6,17,0,0,100,17,2.7,2.7
2022,1,Mack Hollins,WR,LV,0,0,0,0,0,1,2.7,16,0,0,100,16,2.6,2.6
2022,1,Zack Moss,RB,BUF,0,0,0,2.5,0,6,19.4,3.5,0,0,0,36,2.6,2.6
2022,1,DK Metcalf,WR,SEA,0,0,0,0,0,7,25,5.1,0,0,14.3,36,2.6,2.6
2022,1,Jordan Love,QB,GB,80,1,0,0,0,0,0,0,0,0,0,65,2.6,2.6
2022,1,Noah Fant,TE,SEA,0,0,0,0,0,4,14.3,5.3,0,0,33.3,16,2.6,2.6
2022,1,Cooper Rush,QB,DAL,53.8,0,0,0,0,0,0,0,0,0,0,64,2.56,2.56
2022,1,Mike Thomas,WR,CIN,0,0,0,0,0,5,9.4,5,0,0,0,5,2.5,2.5
2022,1,Tre' McKitty,TE,LAC,0,0,0,0,0,4,11.8,8,0,0,0,24,2.4,2.4
2022,1,Durham Smythe,TE,MIA,0,0,0,0,0,2,6.1,14,0,0,100,14,2.4,2.4
2022,1,AJ Green,WR,ARI,0,0,0,0,0,4,10.5,6.5,0,0,50,13,2.3,2.3
2022,1,Robert Woods,WR,TEN,0,0,0,0,0,2,6.1,13,0,0,100,13,2.3,2.3
2022,1,Brandon Powell,WR,LAR,0,0,0,3,0,1,2.4,10,0,0,100,13,2.3,2.3
2022,1,Nick Westbrook-Ikhine,WR,TEN,0,0,0,0,0,2,6.1,13,0,0,100,13,2.3,2.3
2022,1,Mark Ingram,RB,NO,0,0,0,5.5,0,1,2.9,1,0,0,0,23,2.3,2.3
2022,1,Jamal Agnew,WR,JAC,0,0,0,6,0,1,2.4,6,0,0,0,12,2.2,2.2
2022,1,Tony Pollard,RB,DAL,0,0,0,1.3,0,2,4.8,7,0,0,0,22,2.2,2.2
2022,1,Shi Smith,WR,CAR,0,0,0,0,0,3,11.1,12,0,0,100,12,2.2,2.2
2022,1,Sony Michel,RB,LAC,0,0,0,1.7,0,0,0,0,0,0,0,12,2.2,2.2
2022,1,Chigoziem Okonkwo,TE,TEN,0,0,0,-4,0,1,3,11,0,0,100,7,2.1,2.1
2022,1,Ross Dwelley,TE,SF,0,0,0,0,0,2,7.1,11,0,0,100,11,2.1,2.1
2022,1,Mike Davis,RB,BAL,0,0,0,5.5,0,0,0,0,0,0,0,11,2.1,2.1
2022,1,Andy Isabella,WR,ARI,0,0,0,0,0,3,7.9,10,0,0,100,10,2,2
2022,1,Alec Ingold,RB,MIA,0,0,0,2,0,2,6.1,8,0,0,0,10,2,2
2022,1,Noah Gray,TE,KC,0,0,0,0,0,2,5.1,10,0,0,100,10,2,2
2022,1,Josh Palmer,WR,LAC,0,0,0,4,0,4,11.8,1.7,0,0,0,9,1.9,1.9
2022,1,DeVante Parker,WR,NE,0,0,0,0,0,2,6.7,9,0,0,100,9,1.9,1.9
2022,1,Nelson Agholor,WR,NE,0,0,0,0,0,5,16.7,9.3,0,0,33.3,28,1.8,1.8
2022,1,Amari Cooper,WR,CLE,0,0,0,0,0,6,17.6,5.7,0,0,0,17,1.7,1.7
2022,1,Zach Pascal,WR,PHI,0,0,0,0,0,1,3.1,7,0,0,100,7,1.7,1.7
2022,1,Cameron Brate,TE,TB,0,0,0,0,0,3,11.1,7,0,0,100,7,1.7,1.7
2022,1,CJ Ham,RB,MIN,0,0,0,0,0,1,3.1,6,0,0,100,6,1.6,1.6
2022,1,Dennis Houston,WR,DAL,0,0,0,0,0,5,11.9,8,0,0,0,16,1.6,1.6
2022,1,Parker Hesse,TE,ATL,0,0,0,0,0,2,6.1,5,0,0,100,5,1.5,1.5
2022,1,Wan'Dale Robinson,WR,NYG,0,0,0,0,0,1,4.8,5,0,0,100,5,1.5,1.5
2022,1,Avery Williams,RB,ATL,0,0,0,3.5,0,1,3,8,0,0,0,15,1.5,1.5
2022,1,Brevin Jordan,TE,HOU,0,0,0,0,0,2,5.4,5,0,0,100,5,1.5,1.5
2022,1,Jeff Driskel,QB,HOU,0,0,0,5,0,0,0,0,0,0,0,5,1.5,1.5
2022,1,KJ Osborn,WR,MIN,0,0,0,0,0,4,12.5,4.7,0,0,0,14,1.4,1.4
2022,1,Russell Gage,WR,TB,0,0,0,0,0,2,7.4,6.5,0,0,0,13,1.3,1.3
2022,1,Simi Fehoko,WR,DAL,0,0,0,0,0,3,7.1,6,0,0,0,12,1.2,1.2
2022,1,Allen Robinson,WR,LAR,0,0,0,0,0,2,4.9,12,0,0,0,12,1.2,1.2
2022,1,Justice Hill,RB,BAL,0,0,0,2,0,2,6.7,3.5,0,0,0,11,1.1,1.1
2022,1,Mike Williams,WR,LAC,0,0,0,0,0,4,11.8,5,0,0,0,10,1,1
2022,1,Tyler Kroft,TE,SF,0,0,0,0,0,2,7.1,9,0,0,0,9,0.9,0.9
2022,1,Trent Sherfield,WR,MIA,0,0,0,0,0,2,6.1,8,0,0,0,8,0.8,0.8
2022,1,Darnell Mooney,WR,CHI,0,0,0,0,0,3,17.6,8,0,0,0,8,0.8,0.8
2022,1,Patrick Ricard,RB,BAL,0,0,0,0,0,1,3.3,7,0,0,0,7,0.7,0.7
2022,1,David Njoku,TE,CLE,0,0,0,0,0,1,2.9,7,0,0,0,7,0.7,0.7
2022,1,Jaylen Warren,RB,PIT,0,0,0,2.3,0,1,2.6,0,0,0,0,7,0.7,0.7
2022,1,Anthony Firkser,TE,ATL,0,0,0,0,0,2,6.1,6,0,0,0,6,0.6,0.6
2022,1,Austin Hooper,TE,TEN,0,0,0,0,0,2,6.1,6,0,0,0,6,0.6,0.6
2022,1,D'Onta Foreman,RB,CAR,0,0,0,2.5,0,0,0,0,0,0,0,5,0.5,0.5
2022,1,Dawson Knox,TE,BUF,0,0,0,0,0,2,6.5,5,0,0,0,5,0.5,0.5
2022,1,Deonte Harty,WR,NO,0,0,0,0,0,1,2.9,4,0,0,0,4,0.4,0.4
2022,1,Tyler Davis,TE,GB,0,0,0,0,0,1,2.6,3,0,0,0,3,0.3,0.3
2022,1,Chuba Hubbard,RB,CAR,0,0,0,3,0,0,0,0,0,0,0,3,0.3,0.3
2022,1,George Pickens,WR,PIT,0,0,0,0,0,3,7.9,3,0,0,0,3,0.3,0.3
2022,1,Mike Boone,RB,DEN,0,0,0,0,0,1,2.4,2,0,0,0,2,0.2,0.2
2022,1,Damien Williams,RB,ATL,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.2
2022,1,Jaelon Darden,WR,TB,0,0,0,2,0,0,0,0,0,0,0,2,0.2,0.2
2022,1,Travis Homer,RB,SEA,0,0,0,2,0,0,0,0,0,0,0,2,0.2,0.2
2022,1,Drew Sample,TE,CIN,0,0,0,0,0,1,1.9,2,0,0,0,2,0.2,0.2
2022,1,Ben Ellefson,TE,MIN,0,0,0,0,0,1,3.1,2,0,0,0,2,0.2,0.2
2022,1,Mike Gesicki,TE,MIA,0,0,0,0,0,1,3,1,0,0,0,1,0.1,0.1
2022,1,Jakob Johnson,RB,LV,0,0,0,0,0,1,2.7,1,0,0,0,1,0.1,0.1
2022,1,Tommy Tremble,TE,CAR,0,0,0,0,0,1,3.7,1,0,0,0,1,0.1,0.1
2022,1,River Cracraft,WR,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Cethan Carter,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Tanner Hudson,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Jesse James,TE,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Shane Zylstra,TE,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Daniel Bellinger,TE,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Tyrie Cleveland,WR,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Chris Evans,RB,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Malik Turner,WR,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Cam Akers,RB,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Tutu Atwell,WR,LAR,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,1,Khari Blasingame,RB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Zamir White,RB,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Stanley Morgan,WR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,KaVontae Turpin,WR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Tim Jones,WR,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Jesper Horsted,TE,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Giovani Bernard,RB,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Dax Milne,WR,WAS,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,1,Richard Rodgers,TE,LAC,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0
2022,1,Luke Farrell,TE,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Marcedes Lewis,TE,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Derek Watt,RB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Craig Reynolds,RB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Dyami Brown,WR,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Mitchell Wilcox,TE,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Jalen Guyton,WR,LAC,0,0,0,0,0,1,2.9,0,0,0,0,0,0,0
2022,1,Maxx Williams,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Jake Kumerow,WR,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Giovanni Ricci,TE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Peyton Hendershot,TE,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,CJ Uzomah,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Alec Pierce,WR,IND,0,0,0,0,0,2,4,0,0,0,0,0,0,0
2022,1,Stephen Anderson,TE,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,1,Eric Tomlinson,TE,DEN,0,0,0,0,0,1,2.4,0,0,0,0,0,0,0
2022,1,Hunter Long,TE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
